product,reviewer,city,state,rating,review,review_type
Coriander Powder,Sample Customer 070,Thiruvananthapuram,Kerala,4,Tried this for the first time and the quality surprised me. It gives curries a fresh coriander aroma. The quality felt consistent across the pack.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 071,Chandigarh,Chandigarh,5,"I liked the freshness of the powder. It gives curries a fresh coriander aroma. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 072,Varanasi,Uttar Pradesh,5,"The pack was properly sealed and easy to store. Used it for sabzi and dal; the flavour was mild and earthy. Overall, a pleasant purchase.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 073,Mumbai,Maharashtra,5,"Tried this for the first time and the quality surprised me. It gives curries a fresh coriander aroma. Simple product, good flavour, and useful for daily meals.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 074,Ranchi,Jharkhand,5,"The pack was properly sealed and easy to store. Used it for sabzi and dal; the flavour was mild and earthy. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 075,Kochi,Kerala,5,The taste felt balanced in the dishes I made. The powder blended nicely into gravy without clumping. Used it in dal and sabzi and liked the result.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 076,Ludhiana,Punjab,5,I liked the freshness of the powder. The powder blended nicely into gravy without clumping. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 077,Lucknow,Uttar Pradesh,3,I was mainly looking for a fresh spice and this did the job. It gives curries a fresh coriander aroma. Used it in dal and sabzi and liked the result.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 078,Surat,Gujarat,5,Tried this for the first time and the quality surprised me. It gives curries a fresh coriander aroma. Used it in dal and sabzi and liked the result.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 079,Bhubaneswar,Odisha,5,This has become a regular item in my kitchen. It gives curries a fresh coriander aroma. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 080,Coimbatore,Tamil Nadu,5,I liked the freshness of the powder. Used it for sabzi and dal; the flavour was mild and earthy. The quality felt consistent across the pack.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 081,Amritsar,Punjab,5,Bought this along with a few other Dishu products. Used it for sabzi and dal; the flavour was mild and earthy. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 082,Noida,Uttar Pradesh,5,"I have been using this in everyday cooking and it has worked well. The powder blended nicely into gravy without clumping. Overall, a pleasant purchase.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 083,Ahmedabad,Gujarat,5,The pack was properly sealed and easy to store. It gives curries a fresh coriander aroma. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 084,Kolkata,West Bengal,4,"The pack was properly sealed and easy to store. It gives curries a fresh coriander aroma. Simple product, good flavour, and useful for daily meals.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 085,Chennai,Tamil Nadu,5,"The aroma was noticeable as soon as I opened the pack. It gives curries a fresh coriander aroma. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 086,Raipur,Chhattisgarh,5,Bought this along with a few other Dishu products. It gives curries a fresh coriander aroma. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 087,Gurugram,Haryana,5,This has become a regular item in my kitchen. The powder blended nicely into gravy without clumping. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 088,Srinagar,Jammu & Kashmir,3,"Good option for everyday Indian cooking. It gives curries a fresh coriander aroma. Simple product, good flavour, and useful for daily meals.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 089,Bhopal,Madhya Pradesh,5,I liked the freshness of the powder. The powder blended nicely into gravy without clumping. Would consider ordering it again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 090,Hyderabad,Telangana,5,This has become a regular item in my kitchen. The powder blended nicely into gravy without clumping. It worked nicely in home-style cooking.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 091,Goa,Goa,4,"I have been using this in everyday cooking and it has worked well. It gives curries a fresh coriander aroma. Simple product, good flavour, and useful for daily meals.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 092,New Delhi,Delhi,5,Good option for everyday Indian cooking. The powder blended nicely into gravy without clumping. It worked nicely in home-style cooking.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 093,Jammu,Jammu & Kashmir,5,The aroma was noticeable as soon as I opened the pack. Used it for sabzi and dal; the flavour was mild and earthy. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 094,Indore,Madhya Pradesh,5,Tried this for the first time and the quality surprised me. Used it for sabzi and dal; the flavour was mild and earthy. It worked nicely in home-style cooking.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 095,Bengaluru,Karnataka,5,The taste felt balanced in the dishes I made. It gives curries a fresh coriander aroma. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 096,Visakhapatnam,Andhra Pradesh,5,"The pack was properly sealed and easy to store. It gives curries a fresh coriander aroma. Overall, a pleasant purchase.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 097,Jodhpur,Rajasthan,5,"Good option for everyday Indian cooking. Used it for sabzi and dal; the flavour was mild and earthy. Overall, a pleasant purchase.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Coriander Powder,Sample Customer 098,Shimla,Himachal Pradesh,4,"The pack was properly sealed and easy to store. The powder blended nicely into gravy without clumping. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 001,Indore,Madhya Pradesh,5,"Packaging was neat and the product reached me in good condition. The garam masala adds warmth while the pepper gives extra depth. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 002,Bengaluru,Karnataka,5,Tried this for the first time and the quality surprised me. Good combo for quick weekday cooking. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 003,Visakhapatnam,Andhra Pradesh,5,Good option for everyday Indian cooking. The garam masala adds warmth while the pepper gives extra depth. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 004,Jodhpur,Rajasthan,5,"I liked the freshness of the powder. Useful combination for paneer, pulao and gravies. It worked nicely in home-style cooking.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 005,Shimla,Himachal Pradesh,5,"The pack was properly sealed and easy to store. Useful combination for paneer, pulao and gravies. Good addition to the kitchen shelf.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 006,Nagpur,Maharashtra,5,"This has become a regular item in my kitchen. Useful combination for paneer, pulao and gravies. The quality felt consistent across the pack.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 007,Guwahati,Assam,4,I liked the freshness of the powder. The garam masala adds warmth while the pepper gives extra depth. The quality felt consistent across the pack.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 008,Vijayawada,Andhra Pradesh,5,This has become a regular item in my kitchen. Good combo for quick weekday cooking. It worked nicely in home-style cooking.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 009,Jaipur,Rajasthan,5,The pack was properly sealed and easy to store. The garam masala adds warmth while the pepper gives extra depth. Would consider ordering it again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 010,Dehradun,Uttarakhand,5,The taste felt balanced in the dishes I made. Good combo for quick weekday cooking. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 011,Pune,Maharashtra,3,I was mainly looking for a fresh spice and this did the job. The garam masala adds warmth while the pepper gives extra depth. It worked nicely in home-style cooking.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 012,Patna,Bihar,5,The aroma was noticeable as soon as I opened the pack. Good combo for quick weekday cooking. Used it in dal and sabzi and liked the result.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 013,Thiruvananthapuram,Kerala,5,"The taste felt balanced in the dishes I made. The garam masala adds warmth while the pepper gives extra depth. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 014,Chandigarh,Chandigarh,4,I have been using this in everyday cooking and it has worked well. Good combo for quick weekday cooking. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 015,Varanasi,Uttar Pradesh,5,"I liked the freshness of the powder. Useful combination for paneer, pulao and gravies. I would be comfortable buying this again.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 016,Mumbai,Maharashtra,5,"The taste felt balanced in the dishes I made. Useful combination for paneer, pulao and gravies. It worked nicely in home-style cooking.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 017,Ranchi,Jharkhand,5,"Packaging was neat and the product reached me in good condition. Useful combination for paneer, pulao and gravies. It worked nicely in home-style cooking.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 018,Kochi,Kerala,5,The taste felt balanced in the dishes I made. The garam masala adds warmth while the pepper gives extra depth. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 019,Ludhiana,Punjab,5,Tried this for the first time and the quality surprised me. Good combo for quick weekday cooking. Used it in dal and sabzi and liked the result.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 020,Lucknow,Uttar Pradesh,5,The flavour is quite natural and not overpowering. The garam masala adds warmth while the pepper gives extra depth. Would consider ordering it again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 021,Surat,Gujarat,4,"The aroma was noticeable as soon as I opened the pack. The garam masala adds warmth while the pepper gives extra depth. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 022,Bhubaneswar,Odisha,3,Good option for everyday Indian cooking. The garam masala adds warmth while the pepper gives extra depth. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 023,Coimbatore,Tamil Nadu,5,I have been using this in everyday cooking and it has worked well. The garam masala adds warmth while the pepper gives extra depth. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 024,Amritsar,Punjab,5,Packaging was neat and the product reached me in good condition. The garam masala adds warmth while the pepper gives extra depth. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 025,Noida,Uttar Pradesh,5,The flavour is quite natural and not overpowering. Good combo for quick weekday cooking. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 026,Ahmedabad,Gujarat,5,The aroma was noticeable as soon as I opened the pack. The garam masala adds warmth while the pepper gives extra depth. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 027,Kolkata,West Bengal,5,"This has become a regular item in my kitchen. Useful combination for paneer, pulao and gravies. The quality felt consistent across the pack.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 028,Chennai,Tamil Nadu,4,The pack was properly sealed and easy to store. The garam masala adds warmth while the pepper gives extra depth. The quality felt consistent across the pack.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 029,Raipur,Chhattisgarh,5,"This has become a regular item in my kitchen. Useful combination for paneer, pulao and gravies. The quality felt consistent across the pack.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 030,Gurugram,Haryana,5,I liked the freshness of the powder. The garam masala adds warmth while the pepper gives extra depth. The quality felt consistent across the pack.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Garam Masala + Black Pepper,Sample Customer 031,Srinagar,Jammu & Kashmir,5,This has become a regular item in my kitchen. The garam masala adds warmth while the pepper gives extra depth. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
